"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imageID","Input.objectClass","Input.imageLink1","Input.imageLink2","Input.imageLink3","Input.imageLink4","Answer.detection1.1","Answer.detection2.2","Answer.detection3.3","Answer.detection4.4","Answer.e_abort","Answer.e_canplay","Answer.e_canplaythrough","Answer.e_durationchange","Answer.e_emptied","Answer.e_ended","Answer.e_error","Answer.e_loadeddata","Answer.e_loadedmetadata","Answer.e_loadstart","Answer.e_pause","Answer.e_play","Answer.e_playing","Answer.e_progress","Answer.e_ratechange","Answer.e_seeked","Answer.e_seeking","Answer.e_stalled","Answer.e_suspend","Answer.e_timeupdate","Answer.e_volumechange","Answer.e_waiting","Answer.imageLink1","Answer.imageLink2","Answer.imageLink3","Answer.imageLink4","Answer.maxNumberChoices","Answer.numberDetections","Answer.object_class","Approve","Reject"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3VA45EW49OU9NV5XVLCPTVV6NL81OQ","A1HBU0DWXZ1LS4","Submitted","Fri Feb 17 07:28:55 PST 2023","Fri Feb 17 07:29:15 PST 2023","Fri Feb 24 07:29:15 PST 2023","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3VE8AYVF8N4XSICPV32ELB909QZF8E","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:42:13 PST 2023","Mon Feb 20 01:42:29 PST 2023","Mon Feb 27 01:42:29 PST 2023","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3VZLGYJEYMHTC04X4N8D426BC43ZXV","A244C0C7JAT1P4","Submitted","Mon Feb 20 04:37:50 PST 2023","Mon Feb 20 04:38:03 PST 2023","Mon Feb 27 04:38:03 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3WR9XG3T64IJUOAH1HEPG7GE9G847G","A02878982MUSKX5V8EFO1","Submitted","Fri Feb 17 09:09:27 PST 2023","Fri Feb 17 09:09:40 PST 2023","Fri Feb 24 09:09:40 PST 2023","","","","13","100% (3/3)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3X31TUMD7YT1HA20ITWX1ERCSG71LD","AATL9AWHKU1YX","Submitted","Sat Feb 18 04:59:23 PST 2023","Sat Feb 18 04:59:34 PST 2023","Sat Feb 25 04:59:34 PST 2023","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"3NKW03WTLMD3NO0MHKOCM6LK83HWQQ","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3Z4AIRP3C7KWH4JPWCZLC8MZZPQ1X8","A2K00ULW2QZZ2X","Submitted","Mon Feb 20 02:35:03 PST 2023","Mon Feb 20 02:35:14 PST 2023","Mon Feb 27 02:35:14 PST 2023","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","231879","person","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231879_person1_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231879_person1_large_IoU0.6.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231879_person1_large_IoU0.6.png","1","3","person"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","351SEKWQS1OFFN0XYYH72T7AHIZMDP","A18GB00R46WI6P","Submitted","Sat Feb 18 02:45:37 PST 2023","Sat Feb 18 02:45:50 PST 2023","Sat Feb 25 02:45:50 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","358UUM7WR0AQVUCFCTA2O0RO1UXR7R","AFPVMYJ1WSTJL","Submitted","Sat Feb 18 14:41:50 PST 2023","Sat Feb 18 14:42:08 PST 2023","Sat Feb 25 14:42:08 PST 2023","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3F1567XTNXCUXCL8EBJMX68P0YSQ9A","A2XDT4STF6YGPY","Submitted","Mon Feb 20 05:24:48 PST 2023","Mon Feb 20 05:24:57 PST 2023","Mon Feb 27 05:24:57 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3HMVI3QICKZLH99Z18LNVMT81VK1YE","A2K00ULW2QZZ2X","Submitted","Mon Feb 20 02:35:31 PST 2023","Mon Feb 20 02:35:40 PST 2023","Mon Feb 27 02:35:40 PST 2023","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3IO1LGZLKA419PJEUAZAR5WNGRO86W","AATL9AWHKU1YX","Submitted","Sat Feb 18 05:03:24 PST 2023","Sat Feb 18 05:03:36 PST 2023","Sat Feb 25 05:03:36 PST 2023","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3JAOYWH7VJBJ6F5VM6BQGK9VQSRL92","A02878982MUSKX5V8EFO1","Submitted","Fri Feb 17 09:16:28 PST 2023","Fri Feb 17 09:16:41 PST 2023","Fri Feb 24 09:16:41 PST 2023","","","","13","100% (3/3)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","false","false","true","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3MYYFCXHJ4E2NHLIUKIJMKT78J74GZ","A3QMUKFVG3I5C2","Submitted","Mon Feb 20 07:55:12 PST 2023","Mon Feb 20 07:55:22 PST 2023","Mon Feb 27 07:55:22 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3NXNZ5RS1B4KRUGTICAGXFRUV8079T","A244C0C7JAT1P4","Submitted","Mon Feb 20 04:33:55 PST 2023","Mon Feb 20 04:34:05 PST 2023","Mon Feb 27 04:34:05 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3Q8GYXHFEQ972O9D635A1LE6AN6C5Y","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:38:47 PST 2023","Mon Feb 20 01:38:58 PST 2023","Mon Feb 27 01:38:58 PST 2023","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","false","true","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3RYC5T2D740F10GF8F4JOMI91OXPRQ","A3KBUIDG2G0MM6","Submitted","Fri Feb 17 07:22:32 PST 2023","Fri Feb 17 07:22:53 PST 2023","Fri Feb 24 07:22:53 PST 2023","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
"338431Z1FLLVUG6K3DM2A2I31NKROA","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:50:05 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:50:05 PST 2023","","","3X0H8UUIT2VHMODTZQIJ6QV1GNJWSG","A16IT4WFJSH4VB","Submitted","Fri Feb 17 07:25:44 PST 2023","Fri Feb 17 07:25:57 PST 2023","Fri Feb 24 07:25:57 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","231527","cup","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/231527_cup0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/231527_cup0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/231527_cup0_large_IoU0.7.png","1","3","cup"
